numerical_review,comments,sentiment,review_length,label
2,"Convenient transportation There are subway stations, shopping centers, pedestrian streets and restaurants. Very convenient!",0.25,123,1
2,Nice apartment in a good and central location. Very nice reception.,0.52,67,1
5,The room and the apartment were very nice. The apartment is very well connected to downtown Barcelona by metro. The room is nice and spacious but just note that because the only window goes to a light well it can be quite dark in the room. Nahuel was a perfect host and always willing to give tips and advice about his city!,0.3928125,324,0
4,This spot was just as described. It is on a busy corner but I had no problems with the noise level. Close to many sights in Barcelona!,0.3625,134,0
5,"Chic and comfortable. The appartement is in a cool area with good restaurants and bars just around the corner. Just the street is a bit noisy. But hey, you have to deal with that in a big city. Five stars. Thank you again very much",0.34199999999999997,231,0
5,"Very well presented in great location with friendly hosts. Good restaurant recommendations. Important round there where tourist places are expensive and average food. I would go the one that starts with V every night. Guy at the bar there said he had stopped off in Barcelona just to go to that restaurant. We understood when we ate the food. overall, good value apartment. Our family of 6 very happy there.",0.3022727272727273,407,0
5,We arrived very late in the evening and miguel was so nice and waited for us in the appartment. The appartment looks like the same as it is shown on the pictures. It was very clean and tidy. We loved the view on the terace! I would definitely recommend this appartment and I'm sure that I will come again ;-) Cheers Hale,0.32351851851851854,320,0
2,"The apartment is very clean, pleasant and well located. It was a very pleasant stay! Thank you again for your welcome.",0.7525,130,1
5,Great location and very clean place with nice amenities. The host is very communicative and proactive in getting you the needed information. The digital locks and way the locks work make access super easy.,0.40619047619047627,207,0
1,"The apartment is great, such and what seems in the photos. It is located a few steps from a subway station, which is very useful. Everything works well and perfectly clean. Without a doubt, he would return to this apartment in a future visit to the city.",0.22611111111111115,254,1
3,"The neighborhood is very comfortable, it is all within reach of a few steps, from the metro (Les Cort stop) to supermarkets (there is one just around the corner). Furthermore, it is not much from tourist attractions, so if you want you can get very well on foot. Finding the building was not at all difficult and there was a very kind gentleman who brought us to the apartment. The apartment was in excellent condition and with all the comforts listed in the announcement. Really satisfied.",0.275,508,0
5,"We were met curbside by the host's manager. She let us in and gave some simple instructions. Although her English was limited she was helpful. The flat was as described: clean, neat and resourceful - even had an electric adapter (ours didn't fit!) The neighborhood was a wonderfully quiet, homey, urban residential area in a great location - the metro is at the corner, two markets nearby and a place to eat just steps away.",0.2170238095238095,424,0
2,"The place and location is unbeatable, minutes from Plaza Caraluña and meters from Casa Gaudi",0.0,92,1
