listing_id,id,date,reviewer_id,comments,numerical_review
1343256,68864867,2016-04-07,48817538,"We were met at the apartment by Bianca as Rose was out of town. Initially there was a mixup about the meeting point as Bianca wasn't told that we would be waiting near the front door downstairs ( we didn't know the flat number at that time) but after a phone call, this was rectified. Bianca soon made us very welcome and showed us the amenities of the flat. She also gave us her contact details in case we needed her assistance.<br/>The flat is in a great location. Close proximity to the Sagrada Familia and also to the City bus tour stops. There are plenty of eateries and small shops nearby. We were able to find a SIM card for my iPad just across the road which was handy as the flat had no wifi even though there was a router there.<br/>The flat was clean and had most facilities that guests would need. It would be nicer if the curtains could be fixed properly as this would make the place look a lot more chic. A small extension cord would be useful as the cord from the kettle couldn't reach the under cupboard outlet on the bench. This meant we used the outlet in the cupboard and had to leave the door open to avoid steam build up. This is just a suggestion and not meant to be a criticism.<br/>Thank you for making the process of booking our first air BnB easier by answering our questions.",5
1343256,214680414,2017-11-26,6658063,"The place was as advertised. Updated and clean. Very comfortable bed and great communication with the hosts.  Unfortunately, the unit directly above ours was extremely loud every night of our stay from about 11pm-2am. I’m not sure if these were also nocarz renters or building residents but it made it very hard to sleep during our stay.",3
1343256,664836375,2020-09-16,356678942,"Loved my stay at the apartment! Location is excellent and flat thoughtfully kitted out with everything you could need.  Quite noisy however this is unavoidable given the central location. Very clean, would stay here again.",5
1343256,980337729560361390,2023-09-14,17252645,The apartment is very conveniently located just minutes walk to Sagrada Familia. The washing machine was nice e to have but a line to dry the clothes somewhere would be helpful.<br/>The apartment was clean and had lots of cooking pans. I enjoyed my stay.,5
1343256,1333300256954479608,2025-01-13,357068838,"excellent hôte et appartement, séjour au top<br/>Merci encore !",4
1720909,63554775,2016-02-24,11750287,"Great apartment in a great location. Everything was exactly as expected and in the photos. Jordi met us at the apartment and showed us around and made us feel at home. The apartment was huge and all the bedrooms were great. Lots of supplies upon arrival. We noticed later that day there was no ironing board  and the very next day Jordi brought us an ironing board , already rebooking for next trip ! ",5
1720909,499854986,2019-08-01,41745747,Great central location 10 minutes from last Ramblas and Gothic Quater. Perfect location to stay with a large family very clean has all the amenities great air-conditioning and great Wi-Fi just make sure they keep it on until you check out. Thank You Marta and Jordy,5
1039162,94716113,2016-08-16,57872033,"à notre arrivé Francisco, le concierge nous a très bien accueilli et nous a tout bien expliqué. L'appartement est super à part un petit problème d'eau chaude qui a été réglé très rapidement par Francisco. l'appartement est un peu moins lumineux que sur les photos mais il n'est pas sombre pour autant. Au niveau de la vaisselle c'était suffisant pour 7 mais un peu juste, il fallait laver la vaisselle après chaque repas. L'appartement est très bien situé a 2 minutes à pied du métro qui permet d'être à la plage en 10 minutes. Il y a aussi une petite épicerie en face de l'appartement et un Dia à quelques minutes à pied.<br/>",4
1039162,289395001,2018-07-12,47363745,"My daughter Emma and her friends enjoyed her visit and loved your place.  The extra bathroom, the good amount of space and the prompt helpful response to any queries were much appreciated. Thank you!",5
1060614,6731047,2013-08-23,2443751,We had great stay at apartment in Kool Modern Eixample. The Host was very kind and helpful. The district is very quiet and you can find small supermarket not far from the apartment. ,5
1060614,47030649,2015-09-15,14163500,"Отдыхали большой семьей,(5 взрослых и ребенок).Lobsang очень быстро отвечала на все запросы и вопросы.Перед нашим прилетом поинтересовалась ,что требуется из продуктов для нашего ребенка,так как мы прилетали в день Каталонии, почти ночью, магазины не работали.Поздний прилет и засиление прошли быстро.Квартира полностью соответствует описанию и фото на сайте.В момент заселения квартира была очень хорошо убрана, наличие 2 комплектов ключей создало дополнительные удобства для большой компании.Наличие в квартире электросушилки белья было очень удобно.",2
1060614,136525222,2017-03-11,49592716,"Realmente ha sido una experiencia excelente, el piso es muy acogedor,cómodo y todo está perfecto.Su anfitriona es una persona acogedora y muy agradable, nos ha ayudado mucho y nos ha hecho sentir como en nuestra casa.",4
1060614,236425424,2018-02-19,41469705,"We spent an amazing time in Mrs. Lobsang apt. It couldnt be better. Close to a good market, restaurants, and nice places to visit. Mrs. Lobsang is for sure an excelent host. 10/10 would stay again",5
1060614,271689073,2018-06-02,97617873,"Es hat uns,  5 Männers auf Motorradurlaub sehr gut bei Lobsang in der Wohnung gefallen, wir waren eine Woche dort.<br/>Sie ist sehr engagiert, hilfsbereit und schnell erreichbar, es gab ein Mißgeschick mit der Badezimmertür am Samstag und bereits Dienstag war eine neue Tür eingebaut,  ausgemessen und angefertigt, alle Achtung.<br/>Die Sauberkeit und Ausstattung war völlig in Ordnung, die Lage ziemlich zentral und auch die Größe der Wohnung okay für die Bettenzahl. Gerne wieder und empfehlenswert, Klaus Hagel",0
1060614,438610554,2019-04-17,172455550,"We had a wonderful stay at her place. It was clean, convenient and walkable to most major landmarks. She knew we were traveling with the kids and loaded up the house with some snacks which was a very thoughtful touch. We will definitely book this apartment again when we return to Barcelona.",5
1060614,597341889,2020-01-25,239702502,정말 하나부터 열까지 너무 좋은 공간이었습니다! 바르셀로나에 다시 와도 꼭 여기에 묵고 싶어요!!!,2
